"ANNEE","CODE","CATEGORIE","NOM","DEPARTEMENT","ID"
"2009",1,"BM","Ambérieu-en-Bugey","01","01004"
"2009",2,"BM","Ambronay","01","01007"
"2009",3,"BM","Bâgé-le-Châtel","01","01026"
"2009",5,"BM","Bellegarde-sur-Valserine","01","01033"
"2009",6,"BM","Belley","01","01034"
"2009",7,"BM","La Boisse","01","01049"
"2009",8,"BM","Bourg-en-Bresse","01","01053"
"2009",10,"BM","Brégnier-Cordon","01","01058"
"2009",11,"BM","Ceyzériat","01","01072"
"2009",12,"BM","Champagne-en-Valromey","01","01079"
"2009",13,"BM","Châtillon-sur-Chalaronne","01","01093"
"2009",14,"BM","Coligny","01","01108"
"2009",15,"BM","Collonges","01","01109"
"2009",16,"BM","Crottet","01","01134"
"2009",17,"BM","Culoz","01","01138"
"2009",4450,"BM","Divonne-les-Bains","01","01143"
"2009",18,"BM","Foissiat","01","01163"
"2009",19,"BM","Injoux-Génissiat","01","01189"
"2009",20,"BM","Laiz","01","01203"
"2009",21,"BM","Loyettes","01","01224"
"2009",22,"BM","Marboz","01","01232"
"2009",23,"BM","Meximieux","01","01244"
"2009",24,"BM","Montluel","01","01262"
"2009",25,"BM","Montrevel-en-Bresse","01","01266"
"2009",26,"BM","Nantua","01","01269"
"2009",28,"BM","Oyonnax","01","01283"
"2009",29,"BM","Polliat","01","01301"
"2009",30,"BM","Pont-de-Vaux","01","01305"
"2009",32,"BM","Saint-André-de-Corcy","01","01333"
"2009",33,"BM","Saint-Denis-lès-Bourg","01","01344"
"2009",34,"BM","Saint-Didier-sur-Chalaronne","01","01348"
"2009",35,"BM","Saint-Genis-Pouilly","01","01354"
"2009",36,"BM","Saint-Laurent-sur-Saône","01","01370"
"2009",37,"BM","Saint-Rambert-en-Bugey","01","01384"
"2009",38,"BM","Thoiry","01","01419"
"2009",39,"BM","Vaux-en-Bugey","01","01431"
"2009",4421,"BM","Villars-les-dombes","01","01443"
"2009",40,"BM","Villieu-Loyes-Mollon","01","01450"
"2009",41,"BM","Viriat","01","01451"
"2009",42,"BM","Ambleny","02","02011"
"2009",43,"BM","Amigny-Rouy","02","02014"
"2009",44,"BM","Anizy-le-Château","02","02018"
"2009",45,"BM","Belleu","02","02064"
"2009",46,"BM","Berny-Rivière","02","02071"
"2009",47,"BM","Brancourt-le-Grand","02","02112"
"2009",48,"BM","Brasles","02","02114"
"2009",49,"BM","Bruyères-et-Montbérault","02","02128"
"2009",50,"BM","Le Catelet","02","02143"
"2009",4484,"BM","Chambry","02","02157"
"2009",51,"BM","Charmes","02","02165"
"2009",52,"BM","Château-Thierry","02","02168"
"2009",53,"BM","Chauny","02","02173"
"2009",54,"BM","Coincy","02","02203"
"2009",55,"BM","Coucy-le-Château-Auffrique","02","02217"
"2009",56,"BM","Courmelles","02","02226"
"2009",57,"BM","Crouy","02","02243"
"2009",58,"BM","Etampes-sur-Marne","02","02292"
"2009",59,"BM","Etréaupont","02","02295"
"2009",60,"BM","Etreux","02","02298"
"2009",61,"BM","La Fère","02","02304"
"2009",62,"BM","La Ferté-Chevresis","02","02306"
"2009",63,"BM","La Flamengrie","02","02312"
"2009",64,"BM","Fresnoy-le-Grand","02","02334"
"2009",65,"BM","Gricourt","02","02355"
"2009",66,"BM","Guise","02","02361"
"2009",67,"BM","Hirson","02","02381"
"2009",68,"BM","Holnon","02","02382"
"2009",69,"BM","Itancourt","02","02387"
"2009",70,"BM","Laon","02","02408"
"2009",71,"BM","Marle","02","02468"
"2009",72,"BM","Mennessis","02","02474"
"2009",73,"BM","Merlieux-et-Fouquerolles","02","02478"
"2009",4535,"BM","Montbrehain","02","02500"
"2009",74,"BM","Nogent-l'Artaud","02","02555"
"2009",75,"BM","Le Nouvion-en-Thiérache","02","02558"
"2009",76,"BM","Origny-Sainte-Benoite","02","02575"
"2009",77,"BM","Parfondru","02","02587"
"2009",78,"BM","Pinon","02","02602"
"2009",79,"BM","Pontavert","02","02613"
"2009",80,"BM","Pontruet","02","02615"
"2009",81,"BM","Pouilly-sur-Serre","02","02617"
"2009",87,"BM","Saint-Michel","02","02684"
"2009",88,"BM","Saint-Quentin","02","02691"
"2009",82,"BM","Savy","02","02702"
"2009",83,"BM","Sissonne","02","02720"
"2009",84,"BM","Sissy","02","02721"
"2009",85,"BM","Soissons","02","02722"
"2009",89,"BM","Tergnier","02","02738"
"2009",91,"BM","Vic-sur-Aisne","02","02795"
"2009",92,"BM","Villequier-Aumont","02","02807"
"2009",93,"BM","Villers-Cotterêts","02","02810"
"2009",94,"BM","Wassigny","02","02830"
"2009",95,"BM","Abrest","03","03001"
"2009",96,"BM","Avermes","03","03013"
"2009",97,"BM","Bellerive-sur-Allier","03","03023"
"2009",98,"BM","Bourbon-l'Archambault","03","03036"
"2009",99,"BM","Buxières-les-Mines","03","03046"
"2009",100,"BM","Commentry","03","03082"
"2009",102,"BM","Cosne-d'Allier","03","03084"
"2009",104,"BM","Creuzier-le-Vieux","03","03094"
"2009",105,"BM","Cusset","03","03095"
"2009",106,"BM","Désertines","03","03098"
"2009",107,"BM","Domérat","03","03101"
"2009",4527,"BM","Dompierre-sur-Besbre","03","03102"
"2009",108,"BM","Le Donjon","03","03103"
"2009",109,"BM","Gannat","03","03118"
"2009",111,"BM","Lapalisse","03","03138"
"2009",112,"BM","Lignerolles","03","03145"
"2009",113,"BM","Lurcy-Lévis","03","03155"
"2009",114,"BM","Montluçon","03","03185"
"2009",115,"BM","Moulins","03","03190"
"2009",116,"BM","Néris-les-Bains","03","03195"
"2009",117,"BM","Saint-Gérand-le-Puy","03","03235"
"2009",118,"BM","Saint-Pourçain-sur-Sioule","03","03254"
"2009",119,"BM","Saint-Rémy-en-Rollat","03","03258"
"2009",120,"BM","Saint-Yorre","03","03264"
"2009",121,"BM","Varennes-sur-Allier","03","03298"
"2009",122,"BM","Le Vernet","03","03306"
"2009",123,"BM","Vichy","03","03310"
"2009",124,"BM","Yzeure","03","03321"
"2009",125,"BM","Barcelonnette","04","04019"
"2009",126,"BM","Barrême","04","04022"
"2009",127,"BM","La Bréole","04","04033"
"2009",128,"BM","La Brillanne","04","04034"
"2009",129,"BM","Le Brusquet","04","04036"
"2009",130,"BM","Castellane","04","04039"
"2009",131,"BM","Céreste","04","04045"
"2009",132,"BM","Château-Arnoux-Saint-Auban","04","04049"
"2009",133,"BM","Corbières","04","04063"
"2009",134,"BM","Cruis","04","04065"
"2009",135,"BM","Digne-les-Bains","04","04070"
"2009",137,"BM","Manosque","04","04112"
"2009",138,"BM","Les Mées","04","04116"
"2009",139,"BM","Oraison","04","04143"
"2009",142,"BM","Pierrevert","04","04152"
"2009",143,"BM","QUINSON","04","04158"
"2009",144,"BM","Reillanne","04","04160"
"2009",145,"BM","Revest-du-Bion","04","04163"
"2009",147,"BM","Saint-Etienne-les-Orgues","04","04178"
"2009",148,"BM","Saint-Martin-de-Brômes","04","04189"
"2009",149,"BM","Sainte-Tulle","04","04197"
"2009",146,"BM","Sisteron","04","04209"
"2009",150,"BM","Thoard","04","04217"
"2009",151,"BM","Valensole","04","04230"
"2009",153,"BM","Volx","04","04245"
"2009",154,"BM","L'Argentière-la-Bessée","05","05006"
"2009",155,"BM","Briançon","05","05023"
"2009",156,"BM","Embrun","05","05046"
"2009",157,"BM","Gap","05","05061"
"2009",4693,"BM","Guillestre","05","05065"
"2009",159,"BM","Lagrand","05","05069"
"2009",4694,"BM","Laragne-Montéglin","05","05070"
"2009",162,"BM","Saint-Bonnet-en-Champsaur","05","05132"
"2009",4502,"BM","Saint-Disdier","05","05138"
"2009",160,"BM","La Salle les Alpes","05","05161"
"2009",4696,"BM","La Saulce","05","05162"
"2009",161,"BM","Serres","05","05166"
"2009",163,"BM","Tallard","05","05170"
"2009",164,"BM","Veynes","05","05179"
"2009",165,"BM","Antibes","06","06004"
"2009",166,"BM","Bendejun","06","06014"
"2009",167,"BM","Breil-sur-Roya","06","06023"
"2009",168,"BM","Cabris","06","06026"
"2009",169,"BM","Cagnes-sur-Mer","06","06027"
"2009",170,"BM","Cannes","06","06029"
"2009",171,"BM","Le Cannet","06","06030"
"2009",173,"BM","Carros","06","06033"
"2009",174,"BM","Châteauneuf-Grasse","06","06038"
"2009",175,"BM","Contes","06","06048"
"2009",176,"BM","Drap","06","06054"
"2009",177,"BM","Fontan","06","06062"
"2009",179,"BM","Grasse","06","06069"
"2009",180,"BM","Mandelieu-la-Napoule","06","06079"
"2009",181,"BM","Menton","06","06083"
"2009",182,"BM","Mouans-Sartoux","06","06084"
"2009",183,"BM","Mougins","06","06085"
"2009",184,"BM","Nice","06","06088"
"2009",186,"BM","Pégomas","06","06090"
"2009",187,"BM","Peille","06","06091"
"2009",188,"BM","Peymeinade","06","06095"
"2009",4686,"BM","Roquefort-les-Pins","06","06105"
"2009",189,"BM","Roquesteron","06","06106"
"2009",190,"BM","La Roquette-sur-Siagne","06","06108"
"2009",191,"BM","Saint-André","06","06114"
"2009",192,"BM","Saint-Jean-Cap-Ferrat","06","06121"
"2009",193,"BM","Saint-Martin-du-Var","06","06126"
"2009",194,"BM","Saint-Martin-Vésubie","06","06127"
"2009",196,"BM","La Trinité","06","06149"
"2009",4425,"BM","La Turbie","06","06150"
"2009",199,"BM","Valbonne","06","06152"
"2009",4483,"BM","Valdeblore","06","06153"
"2009",200,"BM","Vallauris","06","06155"
"2009",201,"BM","Vence","06","06157"
"2009",202,"BM","Villeneuve-Loubet","06","06161"
"2009",195,"BM","TENDE","06","06163"
"2009",203,"BM","Alboussière","07","07007"
"2009",204,"BM","Alissas","07","07008"
"2009",205,"BM","Annonay","07","07010"
"2009",206,"BM","Aubenas","07","07019"
"2009",207,"BM","Baix","07","07022"
"2009",208,"BM","Beauchastel","07","07027"
"2009",209,"BM","Boulieu-lès-Annonay","07","07041"
"2009",210,"BM","Chomérac","07","07066"
"2009",211,"BM","Cruas","07","07076"
"2009",213,"BM","Félines","07","07089"
"2009",214,"BM","Gluiras","07","07096"
"2009",215,"BM","Guilherand-Granges","07","07102"
"2009",216,"BM","Jaujac","07","07107"
"2009",217,"BM","Joyeuse","07","07110"
"2009",218,"BM","Lablachère","07","07117"
"2009",219,"BM","Lamastre","07","07129"
"2009",220,"BM","Marcols-les-Eaux","07","07149"
"2009",221,"BM","Mercuer","07","07155"
"2009",222,"BM","Le Pouzin","07","07181"
"2009",223,"BM","Privas","07","07186"
"2009",224,"BM","Ruoms","07","07201"
"2009",227,"BM","Saint-Agrève","07","07204"
"2009",228,"BM","Saint-Alban-Auriolles","07","07207"
"2009",229,"BM","Saint-Cirgues-en-Montagne","07","07224"
"2009",230,"BM","Saint-Jean-de-Muzols","07","07245"
"2009",231,"BM","Saint-Lager-Bressac","07","07260"
"2009",232,"BM","Saint-Laurent-du-Pape","07","07261"
"2009",233,"BM","Saint-Péray","07","07281"
"2009",235,"BM","Saint-Sauveur-de-Montagut","07","07295"
"2009",225,"BM","Sanilhac","07","07307"
"2009",226,"BM","Soyons","07","07316"
"2009",236,"BM","Le Teil","07","07319"
"2009",237,"BM","Thueyts","07","07322"
"2009",238,"BM","Tournon-sur-Rhône","07","07324"
"2009",239,"BM","Valgorge","07","07329"
"2009",241,"BM","Vion","07","07345"
"2009",242,"BM","Viviers","07","07346"
"2009",243,"BM","Aiglemont","08","08003"
"2009",244,"BM","Blagny","08","08067"
"2009",245,"BM","Bogny-sur-Meuse","08","08081"
"2009",246,"BM","Carignan","08","08090"
"2009",247,"BM","Charleville-Mézières","08","08105"
"2009",249,"BM","Floing","08","08174"
"2009",250,"BM","Givet","08","08190"
"2009",251,"BM","Mouzon","08","08311"
"2009",252,"BM","Nouzonville","08","08328"
"2009",253,"BM","Pure","08","08349"
"2009",254,"BM","Rethel","08","08362"
"2009",255,"BM","Sedan","08","08409"
"2009",256,"BM","Signy-le-Petit","08","08420"
"2009",257,"BM","Thilay","08","08448"
"2009",258,"BM","Vivier-au-Court","08","08488"
"2009",259,"BM","Vouziers","08","08490"
"2009",4661,"BM","LA BASTIDE DE SEROU","09","09042"
"2009",260,"BM","Carla-Bayle","09","09079"
"2009",261,"BM","Foix","09","09122"
"2009",263,"BM","Lavelanet","09","09160"
"2009",264,"BM","Mazères","09","09185"
"2009",265,"BM","Mirepoix","09","09194"
"2009",266,"BM","Pamiers","09","09225"
"2009",267,"BM","Quérigut","09","09239"
"2009",270,"BM","Saint-Girons","09","09261"
"2009",268,"BM","Saverdun","09","09282"
"2009",269,"BM","Seix","09","09285"
"2009",271,"BM","Tarascon-sur-Ariège","09","09306"
"2009",4691,"BM","Varilhes","09","09324"
"2009",272,"BM","Aix-en-Othe","10","10003"
"2009",274,"BM","Arcis-sur-Aube","10","10006"
"2009",275,"BM","Arsonval","10","10012"
"2009",276,"BM","Bar-sur-Aube","10","10033"
"2009",277,"BM","Bar-sur-Seine","10","10034"
"2009",278,"BM","Bouilly","10","10051"
"2009",279,"BM","Brienne-le-Château","10","10064"
"2009",280,"BM","Buchères","10","10067"
"2009",281,"BM","Chaource","10","10080"
"2009",283,"BM","La Chapelle-Saint-Luc","10","10081"
"2009",284,"BM","Chessy-les-Prés","10","10099"
"2009",285,"BM","Courteranges","10","10110"
"2009",286,"BM","Dienville","10","10123"
"2009",4528,"BM","Ervy-le-Châtel","10","10140"
"2009",287,"BM","Essoyes","10","10141"
"2009",288,"BM","Estissac","10","10142"
"2009",289,"BM","Laines-aux-Bois","10","10186"
"2009",290,"BM","Landreville","10","10187"
"2009",292,"BM","Méry-sur-Seine","10","10233"
"2009",293,"BM","Mussy-sur-Seine","10","10261"
"2009",294,"BM","Nogent-sur-Seine","10","10268"
"2009",295,"BM","Les Riceys","10","10317"
"2009",296,"BM","Romilly-sur-Seine","10","10323"
"2009",297,"BM","Saint-André-les-Vergers","10","10333"
"2009",299,"BM","Saint-Julien-les-Villas","10","10343"
"2009",300,"BM","Saint-Mesmin","10","10353"
"2009",301,"BM","Saint-Parres-aux-Tertres","10","10357"
"2009",302,"BM","Sainte-Savine","10","10362"
"2009",303,"BM","Troyes","10","10387"
"2009",304,"BM","Vendeuvre-sur-Barse","10","10401"
"2009",305,"BM","Verrières","10","10406"
"2009",307,"BM","Villenauxe-la-Grande","10","10420"
"2009",306,"BM","Ville-sous-la-Ferté","10","10426"
"2009",308,"BM","Arzens","11","11018"
"2009",309,"BM","Bize-Minervois","11","11041"
"2009",310,"BM","Bram","11","11049"
"2009",311,"BM","Capendu","11","11068"
"2009",312,"BM","Carcassonne","11","11069"
"2009",314,"BM","Castelnaudary","11","11076"
"2009",315,"BM","Caux-et-Sauzens","11","11084"
"2009",316,"BM","Chalabre","11","11091"
"2009",317,"BM","Couiza","11","11103"
"2009",318,"BM","Coursan","11","11106"
"2009",319,"BM","Cuxac-d'Aude","11","11116"
"2009",320,"BM","Durban-Corbières","11","11124"
"2009",321,"BM","Espéraza","11","11129"
"2009",322,"BM","Gruissan","11","11170"
"2009",323,"BM","Lavalette","11","11199"
"2009",324,"BM","Leucate","11","11202"
"2009",325,"BM","Lézignan-Corbières","11","11203"
"2009",326,"BM","Limoux","11","11206"
"2009",327,"BM","Montolieu","11","11253"
"2009",328,"BM","Narbonne","11","11262"
"2009",330,"BM","Névian","11","11264"
"2009",331,"BM","Peyriac-Minervois","11","11286"
"2009",332,"BM","Portel-des-Corbières","11","11295"
"2009",333,"BM","Puichéric","11","11301"
"2009",334,"BM","Raissac-sur-Lampy","11","11308"
"2009",337,"BM","Saint-Denis","11","11339"
"2009",335,"BM","Sallèles-d'Aude","11","11369"
"2009",336,"BM","Sigean","11","11379"
"2009",338,"BM","Trèbes","11","11397"
"2009",339,"BM","Tuchan","11","11401"
"2009",340,"BM","Villegly","11","11426"
"2009",341,"BM","Villepinte","11","11434"
"2009",342,"BM","Villesèquelande","11","11437"
"2009",343,"BM","Agen-d'Aveyron","12","12001"
"2009",344,"BM","Aubin","12","12013"
"2009",346,"BM","Belmont-sur-Rance","12","12025"
"2009",347,"BM","Bozouls","12","12033"
"2009",348,"BM","Calmont","12","12043"
"2009",349,"BM","Camarès","12","12044"
"2009",350,"BM","Capdenac-Gare","12","12052"
"2009",345,"BM","Baraqueville","12","12056"
"2009",351,"BM","Cassagnes-Bégonhès","12","12057"
"2009",352,"BM","Conques","12","12076"
"2009",353,"BM","Decazeville","12","12089"
"2009",354,"BM","Entraygues-sur-Truyère","12","12094"
"2009",355,"BM","Espalion","12","12096"
"2009",357,"BM","Firmi","12","12100"
"2009",358,"BM","Flavin","12","12102"
"2009",359,"BM","Luc","12","12133"
"2009",360,"BM","Millau","12","12145"
"2009",361,"BM","Montbazens","12","12148"
"2009",362,"BM","Naucelle","12","12169"
"2009",363,"BM","Olemps","12","12174"
"2009",364,"BM","Onet-le-Château","12","12176"
"2009",365,"BM","Pierrefiche","12","12182"
"2009",366,"BM","Pont-de-Salars","12","12185"
"2009",367,"BM","Réquista","12","12197"
"2009",368,"BM","Rieupeyroux","12","12198"
"2009",369,"BM","Rignac","12","12199"
"2009",370,"BM","Rodez","12","12202"
"2009",374,"BM","Saint-Affrique","12","12208"
"2009",376,"BM","Saint-Geniez-d'Olt","12","12224"
"2009",377,"BM","Saint-Laurent-d'Olt","12","12237"
"2009",372,"BM","Salles-Curan","12","12253"
"2009",378,"BM","Valady","12","12288"
"2009",379,"BM","Villefranche-de-Rouergue","12","12300"
"2009",380,"BM","Villeneuve","12","12301"
"2009",381,"BM","Aix-en-Provence","13","13001"
"2009",383,"BM","Allauch","13","13002"
"2009",384,"BM","Alleins","13","13003"
"2009",385,"BM","Arles","13","13004"
"2009",386,"BM","Aubagne","13","13005"
"2009",387,"BM","Aureille","13","13006"
"2009",388,"BM","Auriol","13","13007"
"2009",389,"BM","Aurons","13","13008"
"2009",390,"BM","La Barben","13","13009"
"2009",391,"BM","Barbentane","13","13010"
"2009",392,"BM","Belcodène","13","13013"
"2009",393,"BM","Berre-l'Etang","13","13014"
"2009",394,"BM","Bouc-Bel-Air","13","13015"
"2009",395,"BM","La Bouilladisse","13","13016"
"2009",396,"BM","Boulbon","13","13017"
"2009",397,"BM","Cabriès","13","13019"
"2009",398,"BM","Cadolive","13","13020"
"2009",400,"BM","Cassis","13","13022"
"2009",401,"BM","Ceyreste","13","13023"
"2009",4618,"BM","Charleval","13","13024"
"2009",402,"BM","Châteauneuf-le-Rouge","13","13025"
"2009",4662,"BM","Châteauneuf-les-Martigues","13","13026"
"2009",403,"BM","Châteaurenard","13","13027"
"2009",404,"BM","La Ciotat","13","13028"
"2009",406,"BM","Cuges-les-Pins","13","13030"
"2009",407,"BM","La Destrousse","13","13031"
"2009",4496,"BM","Ensuès-la-Redonne","13","13033"
"2009",4498,"BM","Eygalières","13","13034"
"2009",408,"BM","Eyguières","13","13035"
"2009",409,"BM","La Fare-les-Oliviers","13","13037"
"2009",411,"BM","Fuveau","13","13040"
"2009",412,"BM","Gardanne","13","13041"
"2009",413,"BM","Gémenos","13","13042"
"2009",414,"BM","Gignac-la-Nerthe","13","13043"
"2009",416,"BM","Gréasque","13","13046"
"2009",418,"BM","Jouques","13","13048"
"2009",419,"BM","Lambesc","13","13050"
"2009",420,"BM","Lançon-Provence","13","13051"
"2009",421,"BM","Maillane","13","13052"
"2009",422,"BM","Marignane","13","13054"
"2009",423,"BM","Marseille","13","13055"
"2009",425,"BM","Martigues","13","13056"
"2009",426,"BM","Maussane-les-Alpilles","13","13058"
"2009",427,"BM","Meyrargues","13","13059"
"2009",428,"BM","Meyreuil","13","13060"
"2009",429,"BM","Mimet","13","13062"
"2009",430,"BM","Miramas","13","13063"
"2009",431,"BM","Mollégès","13","13064"
"2009",4634,"BM","Mouriès","13","13065"
"2009",432,"BM","Noves","13","13066"
"2009",433,"BM","Orgon","13","13067"
"2009",434,"BM","Paradou","13","13068"
"2009",435,"BM","Pélissanne","13","13069"
"2009",436,"BM","La Penne-sur-Huveaune","13","13070"
"2009",437,"BM","Les Pennes-Mirabeau","13","13071"
"2009",438,"BM","Peynier","13","13072"
"2009",439,"BM","Peypin","13","13073"
"2009",441,"BM","Plan-de-Cuques","13","13075"
"2009",440,"BM","Plan-d'Orgon","13","13076"
"2009",442,"BM","Port-de-Bouc","13","13077"
"2009",444,"BM","Puyloubier","13","13079"
"2009",445,"BM","Rognac","13","13081"
"2009",446,"BM","Rognes","13","13082"
"2009",447,"BM","Rognonas","13","13083"
"2009",4664,"BM","La Roque-d'Anthéron","13","13084"
"2009",448,"BM","Roquefort-la-Bédoule","13","13085"
"2009",449,"BM","Roquevaire","13","13086"
"2009",450,"BM","Rousset","13","13087"
"2009",451,"BM","Le Rove","13","13088"
"2009",456,"BM","Saint-Andiol","13","13089"
"2009",457,"BM","Saint-Cannat","13","13091"
"2009",458,"BM","Saint-Chamas","13","13092"
"2009",459,"BM","Saint-Estève-Janson","13","13093"
"2009",460,"BM","Saint-Etienne-du-Grès","13","13094"
"2009",461,"BM","Saint-Marc-Jaumegarde","13","13095"
"2009",468,"BM","Saintes-Maries-de-la-Mer","13","13096"
"2009",462,"BM","Saint-Martin-de-Crau","13","13097"
"2009",463,"BM","Saint-Mitre-les-Remparts","13","13098"
"2009",464,"BM","Saint-Rémy-de-Provence","13","13100"
"2009",466,"BM","Saint-Savournin","13","13101"
"2009",467,"BM","Saint-Victoret","13","13102"
"2009",452,"BM","Salon-de-Provence","13","13103"
"2009",4499,"BM","Sausset-les-Pins","13","13104"
"2009",453,"BM","Sénas","13","13105"
"2009",454,"BM","Septèmes-les-Vallons","13","13106"
"2009",455,"BM","Simiane-Collongue","13","13107"
"2009",469,"BM","Tarascon","13","13108"
"2009",470,"BM","Le Tholonet","13","13109"
"2009",471,"BM","Trets","13","13110"
"2009",472,"BM","Velaux","13","13112"
"2009",473,"BM","Venelles","13","13113"
"2009",474,"BM","Ventabren","13","13114"
"2009",475,"BM","Vernègues","13","13115"
"2009",476,"BM","Verquières","13","13116"
"2009",477,"BM","Vitrolles","13","13117"
"2009",405,"BM","Coudoux","13","13118"
"2009",399,"BM","Carnoux-en-Provence","13","13119"
"2009",478,"BM","Amfreville","14","14009"
"2009",479,"BM","Arromanches-les-Bains","14","14021"
"2009",480,"BM","Aunay-sur-Odon","14","14027"
"2009",481,"BM","Bayeux","14","14047"
"2009",482,"BM","Bénouville","14","14060"
"2009",483,"BM","Le Bény-Bocage","14","14061"
"2009",484,"BM","Bernières-sur-Mer","14","14066"
"2009",485,"BM","Beuvillers","14","14069"
"2009",486,"BM","Blainville-sur-Orne","14","14076"
"2009",487,"BM","Bretteville-l'Orgueilleuse","14","14098"
"2009",488,"BM","Bretteville-sur-Odon","14","14101"
"2009",489,"BM","Caen","14","14118"
"2009",490,"BM","Carpiquet","14","14137"
"2009",491,"BM","Colleville-Montgomery","14","14166"
"2009",492,"BM","Colombelles","14","14167"
"2009",493,"BM","Condé-sur-Noireau","14","14174"
"2009",494,"BM","Cormelles-le-Royal","14","14181"
"2009",495,"BM","Courtonne-la-Meurdrac","14","14193"
"2009",4447,"BM","Deauville","14","14220"
"2009",496,"BM","Dives-sur-Mer","14","14225"
"2009",497,"BM","Dozulé","14","14229"
"2009",498,"BM","Eterville","14","14254"
"2009",499,"BM","Evrecy","14","14257"
"2009",500,"BM","Falaise","14","14258"
"2009",501,"BM","Fervaques","14","14265"
"2009",502,"BM","Feuguerolles-Bully","14","14266"
"2009",503,"BM","Fleury-sur-Orne","14","14271"
"2009",504,"BM","Giberville","14","14301"
"2009",505,"BM","Grentheville","14","14319"
"2009",507,"BM","Honfleur","14","14333"
"2009",510,"BM","Laize-la-Ville","14","14349"
"2009",511,"BM","Langrune-sur-Mer","14","14354"
"2009",512,"BM","Lisieux","14","14366"
"2009",513,"BM","Mondeville","14","14437"
"2009",514,"BM","Morteaux-Couliboeuf","14","14452"
"2009",515,"BM","Moult","14","14456"
"2009",516,"BM","Pont-l'Evêque","14","14514"
"2009",519,"BM","Saint-Georges-d'Aunay","14","14579"
"2009",520,"BM","Saint-Pierre-sur-Dives","14","14654"
"2009",521,"BM","Saint-Sever-Calvados","14","14658"
"2009",518,"BM","Soliers","14","14675"
"2009",522,"BM","Touques","14","14699"
"2009",523,"BM","Le Tronquay","14","14714"
"2009",524,"BM","Trouville-sur-Mer","14","14715"
"2009",525,"BM","Vassy","14","14726"
"2009",527,"BM","Verson","14","14738"
"2009",526,"BM","Ver-sur-Mer","14","14739"
"2009",528,"BM","Vire","14","14762"
"2009",529,"BM","Arpajon-sur-Cère","15","15012"
"2009",530,"BM","Aurillac","15","15014"
"2009",532,"BM","Champs-sur-Tarentaine-Marchal","15","15038"
"2009",533,"BM","Chaudes-Aigues","15","15045"
"2009",534,"BM","Condat","15","15054"
"2009",535,"BM","Jussac","15","15083"
"2009",4709,"BM","Lanobre","15","15092"
"2009",536,"BM","Laroquebrou","15","15094"
"2009",537,"BM","Massiac","15","15119"
"2009",538,"BM","Mauriac","15","15120"
"2009",539,"BM","Maurs","15","15122"
"2009",540,"BM","Mourjou","15","15136"
"2009",541,"BM","Murat","15","15138"
"2009",542,"BM","Naucelles","15","15140"
"2009",543,"BM","Neussargues-Moissac","15","15141"
"2009",544,"BM","Pierrefort","15","15152"
"2009",545,"BM","Pleaux","15","15153"
"2009",546,"BM","Riom-ès-Montagnes","15","15162"
"2009",548,"BM","Ruynes-en-Margeride","15","15168"
"2009",549,"BM","Saint-Cernin","15","15175"
"2009",550,"BM","Saint-Flour","15","15187"
"2009",552,"BM","Saint-Just","15","15195"
"2009",553,"BM","Saint-Mamet-la-Salvetat","15","15196"
"2009",554,"BM","Vic-sur-Cère","15","15258"
"2009",555,"BM","Ydes","15","15265"
"2009",556,"BM","Ytrac","15","15267"
"2009",547,"BM","Le Rouget","15","15268"
"2009",4690,"BM","Anais","16","16011"
"2009",557,"BM","Angoulême","16","16015"
"2009",558,"BM","Ars","16","16018"
"2009",559,"BM","Baignes-Sainte-Radegonde","16","16025"
"2009",560,"BM","Balzac","16","16026"
"2009",561,"BM","Barbezieux-Saint-Hilaire","16","16028"
"2009",562,"BM","Blanzac-Porcheresse","16","16046"
"2009",563,"BM","Brie","16","16061"
"2009",564,"BM","Brillac","16","16065"
"2009",565,"BM","Chabanais","16","16070"
"2009",566,"BM","Chalais","16","16073"
"2009",567,"BM","Champniers","16","16078"
"2009",568,"BM","Chasseneuil-sur-Bonnieure","16","16085"
"2009",569,"BM","Châteaubernard","16","16089"
"2009",570,"BM","Châteauneuf-sur-Charente","16","16090"
"2009",571,"BM","Chazelles","16","16093"
"2009",572,"BM","Cherves-Richemont","16","16097"
"2009",573,"BM","Cognac","16","16102"
"2009",574,"BM","Confolens","16","16106"
"2009",575,"BM","La Couronne","16","16113"
"2009",576,"BM","Gourville","16","16156"
"2009",577,"BM","Hiersac","16","16163"
"2009",578,"BM","Jarnac","16","16167"
"2009",591,"BM","Roumazières-Loubert","16","16192"
"2009",579,"BM","Louzac-Saint-André","16","16193"
"2009",580,"BM","Magnac-sur-Touvre","16","16199"
"2009",581,"BM","Maine-de-Boixe","16","16200"
"2009",582,"BM","Mansle","16","16206"
"2009",583,"BM","Montbron","16","16223"
"2009",584,"BM","Montemboeuf","16","16225"
"2009",585,"BM","Montmoreau-Saint-Cybard","16","16230"
"2009",4489,"BM","Mornac","16","16232"
"2009",586,"BM","Mouthiers-sur-Boëme","16","16236"
"2009",587,"BM","Nersac","16","16244"
"2009",588,"BM","La Rochefoucauld","16","16281"
"2009",589,"BM","Rouillac","16","16286"
"2009",592,"BM","Ruffec","16","16292"
"2009",595,"BM","Saint-Brice","16","16304"
"2009",596,"BM","Saint-Ciers-sur-Bonnieure","16","16307"
"2009",597,"BM","Saint-Yrieix-sur-Charente","16","16358"
"2009",593,"BM","Segonzac","16","16366"
"2009",594,"BM","Sireuil","16","16370"
